R1,R2,R3,R4,X,Y,barrier
C,D,E,A,B,B,14.09752183848904
B,A,C,A,C,C,14.11475524084777
C,A,D,E,C,C,14.11527700845873
C,A,B,A,C,D,14.120812853047948
B,E,A,B,B,A,14.121299520378802
C,E,A,D,B,B,14.124218875815922
E,B,B,A,A,A,14.132450621625113
E,B,A,B,A,A,14.13388483029758
A,C,A,B,C,D,14.147126079362655
B,E,B,A,A,A,14.150585991184034
A,A,E,B,C,B,14.168183612997485
A,B,E,C,B,D,14.191546335521664
C,A,E,E,A,A,14.216069148103236
D,A,C,E,B,A,14.217183327581806
A,C,E,E,C,D,14.22430514114926
B,E,A,C,B,A,14.237991072996802
C,A,C,E,C,D,14.24512824668659
C,E,E,C,C,B,14.249350927586876
A,B,C,D,A,B,14.269693425162211
B,E,A,B,A,A,14.293596046034478
B,E,E,E,B,A,14.296790717485653
A,C,E,A,C,C,14.301450654790736
B,A,A,E,B,B,14.306323753582816
E,B,A,E,C,B,14.32300257904936
D,C,B,E,A,A,14.326259995005818
E,C,D,A,B,B,14.338443683846656
C,A,B,E,A,B,14.340190264801551
C,C,A,D,B,D,14.357568348583426
C,E,C,B,A,A,14.364830917115553
B,A,E,E,A,A,14.386101435101226
A,E,D,B,C,A,14.390840403592234
E,A,B,D,C,A,14.400106573633124
C,E,D,B,C,B,14.401452019903251
E,B,C,A,B,A,14.403446288983782
A,B,E,A,A,B,14.414888152401993
A,E,B,D,C,A,14.423135183284288
A,E,E,C,C,B,14.42497764376216
D,B,A,A,A,A,14.428751278645008
C,E,E,A,A,A,14.436100777543706
A,C,C,A,C,C,14.438001353016952
C,C,D,A,B,D,14.43901193449502
A,E,E,A,B,B,14.45198159346899
D,C,B,E,B,B,14.45332562336334
C,A,A,E,C,C,14.45640135049589
C,E,E,D,C,B,14.491438152081766
C,A,A,C,C,C,14.49370674348751
A,C,D,E,C,C,14.506253430449666
A,C,D,B,A,B,14.517106888608742
A,D,D,E,C,A,14.521716931519522
B,D,D,C,B,B,14.523482793348052
A,D,C,E,B,A,14.528475816521738
A,C,B,A,A,B,14.566274152157948
A,E,B,C,B,A,14.577885777637116
C,D,C,A,A,A,14.597234131155531
E,A,D,D,B,B,14.64113387570801
D,C,A,C,A,A,14.651428877743228
C,A,E,A,C,D,14.652140957990405
A,B,A,B,C,C,14.6773053122164
C,D,D,A,A,A,14.691403938897624
B,C,D,A,B,C,14.69268403448538
D,A,D,E,C,B,14.695221501868376
D,A,D,C,B,B,14.72873776249048
A,C,A,E,C,D,14.732296537112877
E,C,E,B,A,A,14.762578433519026
C,E,C,D,C,B,14.766329818696455
E,C,D,C,C,B,14.768824175864024
D,A,E,D,C,B,14.772034587677425
A,E,A,A,B,A,14.792383291866498
A,D,E,B,B,A,14.80115859139188
A,E,A,E,C,B,14.836673723210026
B,E,B,D,A,A,14.844575612407487
B,A,A,C,A,B,14.856821934178528
B,E,C,D,C,B,14.857514039560751
A,D,C,D,B,B,14.87931521021519
A,C,E,B,C,D,14.887975016830236
A,C,D,E,C,D,14.914075139300325
A,E,A,C,C,B,14.91790935256949
A,E,D,D,B,A,14.9205303850533
B,A,C,A,A,B,14.921221962665404
B,D,E,A,A,A,14.970407057575237
C,E,E,A,B,B,14.97848557180708
E,B,D,C,C,B,14.984310921279658
A,C,C,D,A,B,14.993628500574903
D,C,C,E,A,A,15.009004850339547
C,A,D,A,B,C,15.00937742900812
C,E,C,E,C,B,15.016941699206823
A,D,B,E,B,A,15.018593808168417
E,A,E,A,B,A,15.023626714654863
C,A,D,C,A,B,15.02483221808996
C,A,D,C,C,D,15.049038495903678
B,E,D,D,C,B,15.0538348402408
C,C,A,C,B,C,15.092286226626891
D,A,E,D,B,A,15.092630350296092
C,D,A,B,B,B,15.09450037681098
C,C,C,A,B,C,15.097805533277514
D,A,C,B,B,B,15.128270341410444
C,E,B,D,C,B,15.13506094748012
E,C,A,B,A,A,15.137516732342158
D,C,B,A,B,B,15.14899979172118
E,C,B,A,A,A,15.149853576177316
B,E,B,E,A,A,15.159824691652531
A,D,E,D,B,A,15.161110524439666
A,E,D,D,B,B,15.183174703819947
C,A,A,E,C,D,15.186430997319649
A,C,D,B,C,C,15.188521592794205
C,C,B,A,B,C,15.209357023240615
C,D,E,E,A,A,15.230473135720686
D,A,D,B,A,B,15.238693036664744
A,E,D,E,C,A,15.239320113391404
C,A,E,D,C,C,15.24339692256786
C,C,A,B,B,C,15.244742257548264
E,A,C,D,C,A,15.248828914153291
D,A,B,E,B,B,15.25900230733703
D,C,A,A,A,A,15.266335009084813
A,C,D,C,C,C,15.279185955665092
C,E,B,A,A,A,15.284221758823348
B,A,C,A,C,D,15.288173309844074
C,E,C,A,C,B,15.30535412438312
C,E,A,B,C,B,15.30843524978076
C,E,A,C,C,B,15.319159574048072
B,A,A,E,A,B,15.328546342914844
A,E,A,B,C,B,15.334577649790845
C,E,E,C,A,A,15.342560649437267
E,A,C,A,C,B,15.345830893318102
D,C,C,A,B,B,15.350493312954786
C,E,A,B,A,A,15.362069121405211
C,A,E,B,B,B,15.366277414470131
C,D,A,C,B,B,15.368943241068528
C,D,B,B,B,B,15.371947666015265
D,C,A,E,B,B,15.374015807432214
A,E,A,A,B,B,15.384802159313493
A,E,E,C,B,A,15.415308632892929
C,C,A,A,B,D,15.423945678262188
A,C,E,A,C,D,15.440001072596663
A,C,C,E,C,D,15.455310911376534
A,C,C,A,C,D,15.482211868434767
B,A,C,D,C,C,15.48706220084461
B,C,A,A,B,C,15.48769203391815
C,B,A,A,B,C,15.500446499654236
D,C,C,D,B,B,15.51373272960089
A,E,C,D,C,B,15.54527406593635
C,A,C,A,A,B,15.553351173316248
A,C,D,C,A,B,15.55359043645295
C,A,C,D,A,B,15.557932964545428
C,C,D,D,B,C,15.55999282515071
E,B,D,D,C,B,15.56039591667982
C,C,E,E,B,B,15.568346865099269
E,A,D,C,C,B,15.598162300821768
B,A,B,D,C,C,15.601101529250936
C,E,E,D,A,A,15.653406009681987
D,A,B,D,B,A,15.65439518297618
B,A,E,E,A,B,15.65836475458574
C,D,E,C,C,B,15.659278726166336
D,B,A,E,B,B,15.667686229057054
A,E,C,B,B,A,15.677357393039308
C,E,B,E,A,A,15.68091294332726
B,E,B,A,C,B,15.695334597782766
A,D,C,A,B,B,15.695727000076404
D,A,A,C,B,B,15.703556945816675
A,B,C,E,A,B,15.70862687982165
C,A,A,B,C,C,15.718217310313214
A,D,A,C,B,B,15.72458540964774
D,A,C,A,B,B,15.725582988990208
A,C,B,A,C,C,15.752897282795551
E,C,A,D,B,B,15.761602387325214
E,C,A,C,C,B,15.77084053725274
E,A,C,A,B,A,15.78699678590361
B,E,A,E,A,A,15.816206184115083
E,D,E,C,B,A,15.824620277890116
A,D,D,B,B,A,15.83476831149833
C,C,E,A,B,C,15.855910389583553
C,C,A,E,B,C,15.871414156988312
A,A,B,E,A,A,15.894413816864535
B,E,A,D,C,B,15.925703705015437
C,E,D,A,B,B,15.930128573807725
A,C,A,B,A,B,15.937936135189146
A,D,A,E,C,B,15.949494653853272
A,C,A,C,A,B,15.95783091512547
C,D,E,D,C,B,16.01175823200297
A,B,A,E,C,C,16.015709688427428
B,A,B,E,A,B,16.07615472597096
A,E,A,B,B,A,16.08086921471733
D,C,C,A,A,A,16.08572347547614
B,A,D,C,C,C,16.09453184798946
E,C,D,D,B,B,16.102956948282696
B,C,E,A,A,B,16.12960096219049
E,A,D,B,B,D,16.16478789297426
D,E,A,C,C,B,16.169747066450462
A,D,B,B,B,B,16.173649898396263
B,E,E,C,C,B,16.207253382768908
D,C,D,E,A,A,16.223277063704927
A,C,E,B,A,B,16.234740245561838
C,B,A,E,A,B,16.251083587365574
A,E,C,E,C,B,16.26403865226149
D,B,A,B,A,B,16.26449257815505
B,A,E,A,C,C,16.266710206071725
B,D,B,A,A,B,16.276038787034082
E,D,C,A,C,B,16.286758963119546
C,E,A,A,B,B,16.303291422978436
A,C,A,A,B,C,16.303769475985145
B,A,C,E,A,B,16.31304819508404
D,B,C,E,A,A,16.326138601198853
E,A,D,C,B,A,16.359071112895407
A,E,C,D,B,A,16.37131351898025
C,C,C,D,B,C,16.37256373698632
A,A,B,E,C,C,16.378053954357473
C,C,C,E,A,B,16.380484891933428
E,C,A,E,B,B,16.41342400375277
C,A,D,A,B,D,16.4179539834081
A,E,D,C,C,B,16.42779788580941
C,D,C,E,B,B,16.432549277658104
E,A,C,D,C,B,16.442913749450998
B,A,C,C,A,B,16.454330931590295
C,C,A,E,C,A,16.463702929314206
C,C,A,C,B,A,16.469213131395172
C,E,D,C,C,B,16.472599516448994
A,E,C,E,B,A,16.47907275168675
E,C,C,D,C,B,16.495519111821327
B,C,D,A,B,D,16.520785413999295
C,D,A,E,B,B,16.53184804034172
D,C,E,B,B,B,16.548665537158183
C,C,D,E,B,C,16.589984446291034
A,C,B,E,B,C,16.591676587736426
A,E,E,B,B,A,16.591906478922773
E,B,A,C,C,B,16.598294803952168
C,B,A,C,B,C,16.59838229008964
C,E,D,D,B,B,16.598658901915602
E,A,B,A,B,A,16.678756121276642
E,A,E,C,B,A,16.70589788397571
A,E,D,B,C,B,16.722564997126042
E,C,A,B,C,B,16.73724306268149
C,A,C,C,C,C,16.775428012618185
E,A,B,D,C,B,16.77843412303355
A,C,B,E,B,D,16.791469576207987
A,C,C,C,C,C,16.818318729325703
C,D,D,E,C,B,16.818541784183953
A,E,E,D,B,B,16.83482180762692
C,A,E,D,C,D,16.840790422646236
D,E,C,A,C,B,16.846315978357637
D,A,B,A,B,B,16.855856681389483
C,A,B,E,B,C,16.860380409629833
E,C,E,A,B,B,16.883009055777915
B,D,A,C,B,B,16.901244644231703
D,B,C,A,B,B,16.903535434156723
C,A,A,D,B,C,16.911306937524344
D,A,C,E,B,B,16.918593289526925
B,E,C,A,C,B,16.919109382574646
B,D,C,E,B,B,16.92334213562314
A,C,C,B,C,C,16.92938861043268
C,A,B,C,C,C,16.93609400673915
E,A,E,C,C,B,16.963330520583252
D,A,E,E,B,A,16.96940811249947
B,C,A,A,B,D,16.981511493889517
E,B,A,E,B,B,17.012712671180914
C,B,A,A,B,D,17.064980478044706
C,A,C,A,B,C,17.07789453881191
A,C,A,C,B,C,17.088310326439995
A,B,A,D,B,C,17.096652142424958
B,E,E,A,A,A,17.10609102951871
A,A,B,D,A,A,17.11205337728566
C,E,B,A,C,B,17.120402012370214
A,E,B,C,C,B,17.144729331743168
A,A,A,D,A,B,17.15019112211574
A,C,D,D,B,C,17.17346281938216
C,A,D,D,B,C,17.173877138047082
E,C,B,C,C,B,17.179715270785465
C,C,A,E,B,D,17.181669727250743
D,B,B,C,A,A,17.205604285563375
A,A,D,A,A,B,17.222781937655053
C,D,E,D,A,A,17.225707170331123
D,C,D,E,B,B,17.226847994496186
A,B,A,E,C,D,17.237581258253392
C,A,A,C,A,B,17.24366318258589
A,A,E,A,A,A,17.24581644999556
C,D,B,D,A,B,17.26108502245597
E,C,E,C,C,B,17.269075120318046
D,C,D,B,A,B,17.271988873672928
C,E,C,D,A,A,17.278737845970866
E,C,A,C,C,D,17.294263205508578
A,C,C,A,A,B,17.325477823887933
C,E,B,D,A,A,17.359044404444862
E,C,D,C,A,A,17.37046703599972
B,E,D,C,C,B,17.397052585990316
D,A,B,D,B,B,17.45465092345146
A,E,E,E,B,A,17.461557851183233
B,E,E,C,A,A,17.47167274356721
A,C,C,E,A,B,17.507958734228566
E,C,D,B,B,B,17.523748918868854
A,E,E,B,C,B,17.527581063861273
E,A,C,E,B,B,17.540604083833163
A,A,B,E,C,D,17.54316801719704
C,A,D,B,B,C,17.557746167978202
E,B,C,D,C,B,17.62519869636178
A,E,D,B,B,A,17.640539215721514
A,E,D,C,B,A,17.651107828826454
D,A,A,E,B,B,17.65839106457404
A,A,E,E,C,B,17.674502415881967
A,B,C,A,C,C,17.68562480380833
B,D,D,E,B,B,17.691840790990337
E,C,E,C,A,A,17.698627752107477
A,A,D,A,A,A,17.70766454927965
A,A,A,D,A,A,17.708734177447848
E,C,E,A,A,A,17.70960051574174
E,A,C,D,B,A,17.734213627308602
C,A,B,A,B,C,17.740733104497473
D,D,A,D,C,B,17.754174866900883
D,D,D,A,C,B,17.75607247314998
E,C,E,E,A,A,17.75698541219734
C,C,A,E,A,B,17.757687285856893
B,A,A,C,C,C,17.7689264067893
A,A,E,B,B,B,17.78263149224069
A,C,E,E,B,D,17.790666664938552
A,C,A,B,B,C,17.795250749806172
B,E,D,A,B,B,17.79882565865655
B,C,C,D,B,C,17.80185927910737
A,B,C,E,C,C,17.855641922551758
C,C,D,E,A,B,17.856505825027448
A,A,B,A,C,C,17.875924119786742
A,B,B,E,C,C,17.883811740285918
E,C,D,B,A,A,17.88755252954003
C,E,E,D,B,B,17.895246730065438
E,C,D,C,B,B,17.896815209506588
B,A,E,E,B,B,17.908075097672526
B,A,E,A,C,D,17.91315365627454
E,B,A,D,B,B,17.916667055364872
B,E,A,A,B,B,17.93469369186554
B,E,A,D,B,B,17.936660967908463
C,A,C,E,A,B,17.94128420614239
E,B,B,D,B,B,17.944935498053937
B,E,D,B,B,B,17.96049385563737
A,E,B,D,B,A,17.96393787478654
A,A,C,E,C,C,18.022577804322456
A,D,B,E,B,B,18.033771506633705
A,A,D,B,A,A,18.03914888817239
C,E,E,E,C,B,18.07543528586165
C,A,B,B,C,C,18.0899136676866
C,A,B,E,B,D,18.135295709630054
C,E,D,B,B,B,18.138791811015395
C,B,A,E,B,C,18.16393267312173
A,C,E,D,C,C,18.167883602489468
B,E,A,E,B,B,18.183490692559666
C,E,C,D,B,B,18.198123523264677
A,D,E,E,C,B,18.20172316090612
E,B,D,C,A,A,18.23213861803823
E,A,B,D,B,A,18.243674504367167
A,A,D,D,A,B,18.24601360366397
A,C,A,E,B,C,18.24735082826294
A,C,A,C,B,D,18.25023313413761
A,E,E,C,B,B,18.2520202109268
B,C,E,C,B,C,18.259044791802356
B,D,D,E,A,B,18.264973087053438
C,A,C,A,B,D,18.27535042707756
B,E,E,E,A,A,18.276330798388877
A,C,D,A,B,D,18.32640614907443
B,E,E,D,A,A,18.333057573858955
B,C,E,A,B,C,18.349515419235903
E,A,C,A,B,B,18.35317731598821
B,E,D,D,B,B,18.359623257135382
C,A,A,D,B,D,18.361903526043637
A,A,E,A,C,D,18.376789730780505
A,A,A,E,C,D,18.3797120545857
E,B,D,C,B,B,18.382927043688444
A,B,D,E,C,C,18.38712265279224
A,A,D,B,C,C,18.39256878074106
A,C,E,E,C,B,18.429301765586874
A,E,B,A,B,A,18.43427438015104
A,B,E,B,B,C,18.448364430746125
C,A,E,A,B,C,18.511286264081185
E,B,C,D,A,A,18.519944342352524
D,C,E,C,B,B,18.525560597977584
A,D,A,D,C,C,18.535019154210566
A,D,B,D,A,A,18.570623308927484
C,E,D,C,A,A,18.580671114901737
E,C,D,A,A,A,18.61418532037357
B,A,E,D,C,C,18.617697159766934
A,B,A,E,A,B,18.628120805377065
B,A,A,A,B,C,18.63408367271009
B,A,E,A,A,B,18.64746444384943
E,C,E,D,C,B,18.65091795843775
E,C,D,D,A,A,18.65120992735411
E,C,C,D,A,A,18.66475420421699
C,E,A,C,B,B,18.69942495802204
A,C,C,D,B,C,18.69958662140124
C,A,D,C,B,C,18.70304547168985
D,B,A,A,A,B,18.70495960717412
B,E,B,A,B,B,18.70694958289678
C,A,D,E,B,C,18.715764650164825
E,C,B,D,A,A,18.723230958652596
E,C,B,A,B,B,18.73166428247182
E,C,C,A,B,B,18.732575798972533
C,E,A,B,B,B,18.73262973161441
D,A,E,D,B,B,18.734288300659216
D,A,C,B,A,A,18.75106095670501
C,E,E,E,A,A,18.751352643901424
B,A,B,C,C,C,18.75164142836216
A,C,D,D,B,D,18.75254956165521
C,E,A,D,A,A,18.754105448235865
C,A,D,D,B,D,18.757235008063557
A,E,A,C,B,B,18.75885674727178
A,D,D,E,C,B,18.760000397090117
C,E,D,D,A,A,18.81164063102488
C,D,E,C,B,B,18.82485765042618
D,A,D,A,C,C,18.82790944277705
C,E,C,E,B,B,18.84652382757077
B,A,C,A,B,C,18.863446384385167
C,D,D,D,A,B,18.87557087896998
D,C,D,D,A,B,18.87670475091582
C,E,C,A,B,B,18.881180452824115
C,A,A,E,B,C,18.908081237525952
B,E,D,D,A,A,18.909895925795457
C,A,E,E,B,B,18.913785265930866
E,B,C,A,C,B,18.93448977592872
A,C,A,B,B,D,18.94369534871397
D,B,D,E,B,B,18.94839086099264
A,B,C,A,C,D,18.96161306617413
B,E,D,C,A,A,18.962286929030128
E,A,B,A,B,B,18.97278394574488
A,C,C,E,B,C,18.995791882473423
E,C,A,D,A,A,19.01316242338012
A,C,D,E,B,C,19.01742530676639
A,B,A,C,B,C,19.038929282702775
C,A,D,E,A,B,19.04516220750331
A,A,B,A,C,D,19.06253936076753
B,A,D,E,C,C,19.067156220744724
C,D,A,D,A,B,19.08238141277326
A,D,A,A,C,D,19.08689541628909
A,C,B,E,A,B,19.091905387603884
D,C,D,A,A,B,19.10102771809987
A,A,D,C,C,C,19.11762658246923
A,A,C,D,C,C,19.12240934603552
A,A,C,A,A,A,19.140488769999653
A,A,A,C,A,A,19.140599009000518
C,A,D,B,B,D,19.153998683841195
E,C,A,C,B,B,19.156932657611826
C,E,D,A,A,A,19.17054392357726
C,E,A,D,B,D,19.180968809461447
A,E,B,E,B,A,19.19481195452596
A,A,C,E,C,D,19.207024247394525
D,D,E,A,C,A,19.217164290043733
B,E,E,E,C,B,19.22054915449467
B,E,A,C,C,B,19.23560350002948
C,E,E,B,B,B,19.241274812322644
C,A,A,C,B,C,19.24592569471041
C,E,C,C,C,B,19.24702290453899
B,A,E,D,A,B,19.251803591695825
A,C,C,A,B,C,19.28189596298324
A,A,E,D,C,C,19.287498973204777
A,C,A,E,B,D,19.293284388142784
A,B,C,E,B,D,19.297702969778964
A,C,E,A,B,C,19.348253798398197
C,D,D,E,A,A,19.363223525753163
A,D,E,D,B,B,19.372192752084278
C,E,C,E,A,A,19.37281237065149
D,D,D,D,C,B,19.40825879593833
A,A,A,E,A,A,19.44142519717215
B,E,A,A,C,D,19.472750016011165
E,A,D,C,B,B,19.48956164350737
C,A,E,E,C,C,19.49087376956229
B,A,A,B,C,C,19.496243228306938
B,A,B,A,B,C,19.50016798746764
A,E,C,D,B,B,19.503993182916066
D,A,D,A,B,D,19.51119757831107
C,A,C,E,B,C,19.516782216311043
A,B,A,B,B,C,19.531000783425277
C,E,D,E,C,B,19.559346159274916
E,C,D,D,B,C,19.565411364145284
B,A,E,D,C,D,19.6367498642239
A,C,D,B,B,C,19.64875209545237
B,E,E,B,B,B,19.70937151857424
C,A,B,D,B,C,19.718678002462187
B,E,A,B,C,B,19.756813714114585
A,E,A,B,B,B,19.76089892694944
A,E,C,C,C,B,19.771233797815487
E,B,A,C,B,B,19.80123680088496
B,E,C,A,B,B,19.813480099927176
E,A,C,C,C,B,19.833219895865344
D,A,A,A,C,C,19.843871722295685
E,C,C,D,B,B,19.85348827862107
C,A,C,B,B,C,19.872998631242695
C,A,E,A,B,D,19.892293072665037
A,A,B,B,C,C,19.90450602970497
A,A,E,B,A,A,19.907220867585163
E,C,C,A,A,A,19.91846385505081
A,C,E,A,A,B,19.919472028747123
A,C,B,C,B,C,19.93054698114006
E,C,A,C,A,A,19.938872515759183
C,E,C,A,A,A,19.95267197051057
E,C,B,D,B,B,19.953777071708117
E,C,B,E,A,A,19.96084510758324
D,A,D,A,C,D,19.992822667897272
D,C,A,B,A,B,20.00931404729411
A,C,D,C,B,C,20.01328085099978
C,A,C,D,B,C,20.02083723789089
C,E,A,C,A,A,20.02115940117229
B,C,E,A,B,D,20.058958926752496
B,C,D,E,B,C,20.06833732677457
A,E,B,B,A,A,20.07138383065195
E,B,D,A,B,B,20.075757543481014
C,A,D,E,B,D,20.114784607148604
A,C,D,E,A,B,20.12293276196072
A,A,B,D,A,B,20.122948938493064
D,D,E,A,B,A,20.141021728412444
D,B,D,E,A,A,20.145339843248763
A,E,D,C,B,B,20.16577705501524
A,C,C,E,B,D,20.165970795517687
A,A,D,B,A,B,20.170982476413883
D,A,D,E,C,C,20.17785527750797
E,B,A,C,A,A,20.179558858609745
C,E,A,E,B,B,20.195772952307067
E,B,C,A,A,A,20.19774994087544
B,E,A,C,A,A,20.205016104137048
B,D,A,E,A,B,20.205141534435157
B,E,C,A,A,A,20.20726063834241
C,E,B,A,B,B,20.209218363729367
C,E,C,B,B,B,20.21003336293137
B,A,B,D,B,C,20.21182663934301
A,C,E,E,B,B,20.233863004567255
C,A,E,D,B,C,20.2363131911994
C,D,D,E,B,B,20.23638855881316
C,A,D,C,B,D,20.24156003820092
C,C,E,D,B,C,20.246051075155687
B,A,A,A,B,D,20.24922671435162
A,E,A,E,B,B,20.250665724605035
C,A,A,E,B,D,20.278082389548665
C,E,D,C,B,B,20.29135515643477
D,A,E,B,B,B,20.30585089952827
D,D,E,A,C,B,20.31028233070472
B,E,D,E,C,B,20.31171752842895
A,B,E,E,B,C,20.329240326878203
E,B,E,E,A,A,20.334136632003634
A,D,A,D,C,D,20.36434955838578
A,C,E,B,B,D,20.383771508013808
A,E,C,E,B,B,20.384521210751508
A,B,D,B,B,C,20.39650421889139
C,D,E,A,A,B,20.457138087954704
A,C,E,A,B,D,20.46364824502141
B,A,C,A,B,D,20.46388836744321
A,B,A,C,B,D,20.463920653448707
A,B,D,E,A,B,20.466588126492987
A,A,C,D,C,D,20.468945878803893
A,A,D,C,C,D,20.470445023889862
C,A,A,C,B,D,20.493458221340816
A,C,C,A,B,D,20.496860610784605
E,A,E,B,B,A,20.51374169840765
E,C,C,B,B,B,20.516056163580995
A,E,B,C,B,B,20.52292233401896
A,C,D,E,B,D,20.54174077401787
A,D,D,D,C,C,20.5466633962385
E,C,A,A,A,A,20.55615844355213
B,D,C,A,A,B,20.58840730000259
A,D,A,A,C,C,20.602548379790484
E,A,C,D,B,B,20.60322642321649
C,A,A,B,B,C,20.614514160922887
A,C,B,A,B,C,20.618152357886057
A,B,E,A,B,D,20.62295590466594
B,E,E,C,B,B,20.63209736786328
A,E,C,A,B,B,20.680880396143905
A,A,E,E,A,A,20.683701505581908
A,B,E,E,A,B,20.687330406000644
E,A,A,C,B,B,20.70325541935637
B,C,A,E,C,C,20.703773429654976
D,D,D,B,C,A,20.71643687266586
D,C,A,A,A,B,20.73394834524533
C,A,C,E,B,D,20.74240103904132
C,D,A,A,A,B,20.742994130917687
E,C,A,B,B,B,20.74703723468093
E,C,B,C,B,B,20.75158122849497
D,C,E,E,C,B,20.75759282510448
B,C,C,E,A,C,20.77123899876886
A,A,B,E,B,C,20.788555298989422
D,D,D,A,C,A,20.79424800245198
B,A,B,A,B,D,20.824313729409603
A,C,E,C,A,B,20.84619821133867
B,E,D,C,B,B,20.853380651625
E,A,B,D,B,B,20.85838288723377
E,D,B,D,C,A,20.879833344226437
D,B,E,A,A,B,20.88645500050747
C,A,C,B,B,D,20.89791755026014
E,B,C,D,B,B,20.89798868679548
A,A,E,B,C,D,20.902475707189904
E,A,C,E,B,A,20.937812938600544
E,C,E,D,A,A,20.953072169340743
A,A,B,C,C,C,20.97836302485011
A,A,C,B,C,C,20.978901092981584
D,A,B,E,A,A,20.98468780783352
B,A,D,E,B,D,21.021734885850485
B,E,D,A,A,A,21.03112962905414
E,B,A,D,A,A,21.03267913752073
A,A,E,D,C,D,21.04896223997945
E,C,E,C,B,B,21.0524326488475
A,A,B,B,C,D,21.05334176120478
C,A,B,D,B,D,21.091483076722906
E,A,C,B,A,A,21.11093857121444
A,E,C,B,C,B,21.128137928761973
B,A,E,C,C,C,21.130444197732384
C,D,C,D,A,B,21.149286217313264
E,B,D,C,A,B,21.1545587200922
B,A,A,E,C,C,21.15592609493268
C,D,D,A,A,B,21.177019592805443
A,B,C,D,B,C,21.212787335357746
D,C,D,C,A,B,21.2233383788826
C,E,B,B,B,B,21.23360676619394
B,A,B,B,A,B,21.263773839354275
A,C,E,D,B,C,21.273973303654387
E,A,C,B,C,B,21.28168066789951
A,D,E,C,C,C,21.353531002125
D,C,E,C,C,C,21.353860552689977
E,D,C,B,B,A,21.36596054366707
A,A,C,D,A,B,21.36882371256001
C,E,B,C,B,B,21.394311741681516
D,A,A,E,C,C,21.400404508451203
D,A,C,E,C,C,21.40433858769839
D,D,A,D,B,B,21.42995449263838
D,D,D,A,B,B,21.4417963255522
A,E,E,B,B,B,21.455194218259138
A,C,E,C,C,C,21.460483776045848
A,C,C,C,B,C,21.48477470795888
C,A,B,C,B,C,21.50675651532128
C,A,C,D,B,D,21.50736279406706
B,A,C,E,B,C,21.51912741488259
C,A,E,C,A,B,21.51970091958889
A,B,A,E,B,C,21.54244030543459
A,C,D,C,B,D,21.561053818244776
B,A,E,A,B,C,21.61172395144745
D,A,B,E,C,C,21.629172363130657
D,E,E,A,B,A,21.681534306406427
B,A,E,C,B,C,21.690422068908024
A,D,D,A,C,C,21.69131743427328
A,D,B,D,A,B,21.696384540877165
D,A,A,B,A,A,21.70220466051737
A,A,B,E,A,B,21.70421386746133
E,C,E,B,B,B,21.72369996234705
C,A,A,B,B,D,21.742225739331285
D,A,D,E,C,D,21.7535754636314
D,A,B,B,B,B,21.762407094234923
A,A,C,C,C,C,21.778338677180106
A,D,E,E,B,B,21.78679867686122
A,C,B,A,B,D,21.805472157569376
D,C,B,D,A,B,21.81831388179837
A,E,D,E,B,B,21.854454043753663
C,A,E,D,A,B,21.869592798942755
C,E,D,E,A,A,21.874567047682397
A,C,E,D,A,B,21.912215321393926
D,E,A,E,B,A,21.922619416502528
C,E,C,C,B,B,21.924443641088757
B,A,A,D,B,C,21.949883832821044
A,B,E,E,B,D,21.95427043849349
A,A,B,C,C,D,21.958642037887863
C,E,A,E,A,A,21.97859064424145
D,C,B,E,A,B,21.99901955650529
D,D,C,E,C,B,22.00396088239112
A,A,C,B,C,D,22.024237855572235
D,A,A,A,C,D,22.05384222954524
E,A,E,C,B,B,22.053871969441563
A,D,B,A,A,A,22.076465090375407
A,A,D,D,B,C,22.077487739975783
A,D,A,B,A,A,22.078945989226508
E,B,C,E,A,A,22.11392472147433
E,B,E,D,B,B,22.127466890467005
A,A,B,E,B,D,22.182298338059766
D,A,B,A,A,A,22.190993698103853
D,A,C,A,C,C,22.20892519451616
D,D,C,A,C,B,22.22392763309612
D,D,A,C,C,B,22.2324216108146
D,A,E,A,C,C,22.264100540844467
D,C,A,B,C,C,22.289143647767915
D,D,A,C,C,A,22.29068816082396
E,B,A,A,A,A,22.297534268435285
E,A,B,B,C,B,22.30051665102506
D,A,A,D,C,C,22.30880996594881
D,D,C,A,C,A,22.309219321805365
B,E,A,A,A,A,22.314601575408496
B,E,A,D,A,A,22.410296161542007
E,C,C,C,B,B,22.444182235461344
B,A,E,E,C,C,22.46468363015281
B,A,E,D,B,C,22.46755198272142
E,C,E,D,B,B,22.49817430198536
A,A,B,A,B,C,22.50754426838641
D,A,D,C,A,A,22.510811454296675
B,E,A,C,B,B,22.517356993684476
D,C,A,E,A,B,22.526657127708837
A,D,C,D,A,A,22.53862108911154
E,B,C,A,B,B,22.55533131311936
A,D,C,E,C,C,22.561777553464683
A,C,C,B,B,D,22.568047406015356
A,D,A,E,C,C,22.58636049249641
A,A,C,A,A,B,22.595625301556694
A,A,A,C,A,B,22.595626943793548
D,D,D,C,C,B,22.597119323998
C,A,C,C,B,D,22.601909544831983
A,A,E,E,C,C,22.605476268394376
A,A,C,E,B,C,22.62822132266811
A,B,D,A,B,C,22.62897299930031
D,A,B,A,C,C,22.64230551371646
A,D,A,B,C,C,22.65091778699154
B,A,A,E,C,D,22.68194381529988
C,D,E,E,C,B,22.689771395848123
D,C,C,D,A,B,22.70449450741817
C,D,D,C,A,B,22.707314375619035
