R1,R2,R3,R4,X,Y,barrier
A,C,E,C,B,A,-0.3360532308287469
A,C,E,C,B,C,30.242650102235388
A,C,E,C,C,C,29.408648484266802
A,C,E,C,C,D,31.87338234427617
A,C,E,D,A,A,13.433637749710094
A,C,E,D,A,B,31.182854093311423
A,C,E,D,A,C,44.69511061288864
A,C,E,D,B,A,0.6492703077006441
A,C,E,D,B,B,22.715800897385634
A,C,E,D,B,C,28.12181781571413
A,C,E,D,B,D,33.44626401140208
A,C,E,D,C,A,-0.1681051045547708
A,C,E,E,A,A,15.114851084559165
A,C,E,E,A,B,32.466699999840735
A,C,E,E,C,B,27.657589483468186
A,C,E,E,C,C,24.79017214893007
A,C,E,E,C,D,25.323856732595342
A,D,A,A,C,C,15.769421386076855
A,D,A,A,C,D,18.450752946948047
A,D,A,B,A,A,19.699881956462697
A,D,A,B,A,B,27.706361810738343
A,D,A,B,A,C,44.64280327715881
A,D,A,B,C,A,10.222175148179312
A,D,A,B,C,B,14.564106416231825
A,D,A,B,C,C,22.639363985411624
A,D,A,B,C,D,27.584756319198465
A,D,A,C,A,A,22.298053117662374
A,D,A,C,A,B,27.58509412295326
A,D,A,C,A,C,43.20692774265803
A,D,A,C,A,D,48.86656553204833
A,D,A,C,B,B,15.360337445733741
A,D,A,C,B,C,24.05474168023712
A,D,A,C,B,D,29.81762385672593
A,D,A,D,A,B,24.373784144680172
A,D,A,D,A,C,43.24015598441369
A,D,A,D,A,D,47.61456949751565
A,D,A,D,B,A,6.0950920616196544
A,D,A,D,B,B,9.67165556640797
A,D,A,D,B,C,21.52851597194884
A,D,A,D,B,D,26.86214214156719
A,D,A,D,C,A,6.297144847762704
A,D,A,D,C,B,8.314802672752215
A,D,A,D,C,C,19.101343967834822
A,D,A,D,C,D,24.141103511775107
A,D,A,E,A,D,50.33611116569785
A,D,A,E,C,A,15.809125571331265
A,D,A,E,C,B,17.98818640803939
A,D,A,E,C,C,26.402222797530406
A,D,A,E,C,D,29.635597602315976
A,D,B,A,A,A,16.42880296943417
A,D,B,A,A,B,23.24127068542559
A,D,B,A,A,C,40.31015787409451
A,D,B,A,A,D,46.3172923293408
A,D,B,A,C,A,6.882433756704662
A,D,B,A,C,B,10.978342771943014
A,D,B,A,C,C,19.907157315034077
A,D,B,A,C,D,25.127051088240556
A,D,B,B,B,B,16.973058184511213
A,D,B,C,A,B,26.841200130853466
A,D,B,C,B,A,3.1870097772759403
A,D,B,C,C,B,4.895636309713857
A,D,B,D,A,A,15.905376003185921
A,D,B,D,A,B,21.83684939472877
A,D,B,D,A,C,41.60888312100012
A,D,B,D,C,A,6.4057479446011625
A,D,B,D,C,B,10.524869182867302
A,D,B,E,A,A,26.82383650402997
A,D,B,E,A,B,29.7663553828612
A,D,B,E,A,C,43.4932362073589
A,D,B,E,B,B,19.54262577326975
A,D,B,E,C,A,13.573261770068314
A,D,C,A,A,A,17.663849695631598
A,D,C,A,A,B,20.687968250918466
A,D,C,A,A,C,37.009796073090655
A,D,C,A,A,D,44.74311476117454
A,D,C,A,B,A,3.6525237439674494
A,D,C,A,B,B,7.927921535464224
A,D,C,A,B,C,17.066081471580176
A,D,C,A,B,D,25.485917269172802
A,D,C,A,C,A,2.9432746688720712
A,D,C,A,C,C,14.498299071983636
A,D,C,A,C,D,22.20999403028399
A,D,C,B,B,B,0.9613565905306088
A,D,C,B,B,C,25.89080822293364
A,D,C,B,B,D,33.640233850127714
A,D,C,B,C,B,-0.5813837435864257
A,D,C,B,C,C,23.65980255233909
A,D,C,B,C,D,30.591613839728545
A,D,C,C,A,B,15.054881801643395
A,D,C,C,A,C,41.90527040273036
A,D,C,C,A,D,49.3498756758582
A,D,C,C,B,B,4.195536656778021
A,D,C,C,B,C,25.509198230377933
A,D,C,C,B,D,34.01859932214293
A,D,C,C,C,A,0.01801593488638576
A,D,C,D,A,A,20.27419421844096
A,D,C,D,A,B,25.200967737867977
A,D,C,D,A,D,47.835326878763894
A,D,C,D,B,A,7.8398978579842815
A,D,C,D,B,B,13.896647850832494
A,D,C,D,B,C,22.200539158673447
A,D,C,D,B,D,30.272466971121176
A,D,C,D,C,A,7.090461939529267
A,D,C,D,C,B,11.562644116505794
A,D,C,E,A,D,48.24148350234224
A,D,C,E,B,A,13.10091369466718
A,D,C,E,B,C,26.03898532899301
A,D,C,E,B,D,32.79335415061002
A,D,C,E,C,A,12.725404952973433
A,D,C,E,C,B,13.437228128347893
A,D,C,E,C,C,24.07910955589991
A,D,C,E,C,D,29.53501190284303
A,D,D,A,A,A,20.925159089596967
A,D,D,A,A,B,24.334584092660734
A,D,D,A,A,D,48.251987225071204
A,D,D,A,C,A,5.542029019609141
A,D,D,A,C,B,7.910297270648693
A,D,D,A,C,C,18.175972908322773
A,D,D,A,C,D,24.066277001167393
A,D,D,B,A,B,28.941582703485125
A,D,D,B,A,C,46.083268787805565
A,D,D,B,B,A,12.565500553542226
A,D,D,B,B,C,29.002396763500858
A,D,D,B,B,D,34.541797221868435
A,D,D,B,C,A,10.319421919284652
A,D,D,B,C,C,25.6620332876614
A,D,D,B,C,D,30.19205403796299
A,D,D,C,A,B,29.53798706246963
A,D,D,C,A,C,45.774403819594546
A,D,D,C,A,D,51.304797059470644
A,D,D,C,C,A,11.70393733769798
A,D,D,C,C,B,17.148972233465145
A,D,D,C,C,C,25.464782437839364
A,D,D,C,C,D,30.62494725704309
A,D,D,D,A,B,26.21001870751705
A,D,D,D,A,D,48.6759556024484
A,D,D,D,C,A,7.79306496443434
A,D,D,D,C,B,11.000669498736196
A,D,D,D,C,C,21.41966580517728
A,D,D,E,A,B,36.602855412312906
A,D,D,E,A,C,49.09740539936819
A,D,D,E,A,D,51.645793232658825
A,D,D,E,B,C,31.8172106580418
A,D,D,E,C,A,16.095233827468327
A,D,D,E,C,B,21.804506247982047
A,D,D,E,C,C,27.871477311181327
A,D,D,E,C,D,30.74122154263028
A,D,E,A,A,C,42.51920604594961
A,D,E,A,A,D,48.10250090605373
A,D,E,A,B,B,12.306252825098795
A,D,E,A,B,C,21.753115712481193
A,D,E,A,B,D,27.132017705753388
A,D,E,B,A,A,25.199878695496857
A,D,E,B,A,B,34.267275757292516
A,D,E,B,A,C,44.00151152200735
A,D,E,B,A,D,48.81899253750128
A,D,E,B,B,A,13.48896704553577
A,D,E,B,B,C,30.520118063582306
A,D,E,B,C,B,15.653929154243713
A,D,E,B,C,C,28.275347087131877
A,D,E,C,A,A,24.679964119656358
A,D,E,C,A,B,28.096323695721555
A,D,E,C,A,C,48.87905741958964
A,D,E,C,B,A,13.504694774794546
A,D,E,C,B,B,14.6393831113905
A,D,E,C,B,C,25.81524243475061
A,D,E,C,B,D,37.42812381558564
A,D,E,C,C,A,12.061926094711707
A,D,E,C,C,C,22.58841727994259
A,D,E,D,B,A,15.723558477460365
A,D,E,D,B,B,24.316265519803355
A,D,E,D,B,C,30.12895104427496
A,D,E,D,B,D,35.51443737166651
A,D,E,E,A,B,36.341680346647145
A,D,E,E,A,C,46.048156283184824
A,D,E,E,A,D,49.40485962701824
A,D,E,E,B,A,15.095975922191307
A,D,E,E,B,B,24.43551778969482
A,D,E,E,B,C,37.81103766941853
A,D,E,E,B,D,43.44879341321353
A,D,E,E,C,D,39.04632831314793
A,E,A,A,A,A,26.85541278214213
A,E,A,A,A,B,29.563986743787595
A,E,A,A,A,C,46.25787776221913
A,E,A,A,B,A,9.536054967328564
A,E,A,A,B,B,11.436471642853315
A,E,A,B,A,A,25.828098948856173
A,E,A,B,A,B,32.83604256890579
A,E,A,B,A,C,49.88680360558892
A,E,A,B,A,D,52.822840477632774
A,E,A,B,B,A,13.472364795551885
A,E,A,B,B,B,19.47593827640702
A,E,A,B,C,A,11.73333188096282
A,E,A,B,C,B,15.04924904708651
A,E,A,C,A,C,49.89357488798956
A,E,A,C,C,A,11.971265750222047
A,E,A,C,C,B,16.058809030377116
A,E,A,D,A,C,48.170967222104046
A,E,A,D,B,B,14.389366296702974
A,E,A,D,C,A,8.738528811661299
A,E,A,D,C,B,10.240698619924213
A,E,A,E,C,B,18.30405611219254
A,E,B,A,A,A,25.088535958925533
A,E,B,A,B,A,15.866776951771392
A,E,B,B,A,A,22.222237602545643
A,E,B,B,A,B,32.04210092548161
A,E,B,B,C,A,9.78725276440148
A,E,B,B,C,B,10.706861587242232
A,E,B,C,A,A,25.638164726740914
A,E,B,C,A,B,37.20018253946861
A,E,B,C,B,A,15.460004707494187
A,E,B,C,B,B,24.836583999349408
A,E,B,C,C,B,20.29601407068233
A,E,B,D,B,A,17.63716917303162
A,E,B,D,C,A,14.802252818715715
A,E,C,A,A,C,42.08469446918063
A,E,C,A,B,B,14.45416647232848
A,E,C,A,C,A,6.4738729319034025
A,E,C,A,C,B,4.501449639941528
A,E,C,B,A,B,35.898656543899996
A,E,C,B,A,D,53.67045007468438
A,E,C,B,B,A,13.072508601113045
A,E,C,B,B,B,23.59898774452909
A,E,C,B,C,A,-4.29697440669361
A,E,C,B,C,B,20.765172146222483
A,E,C,C,A,B,36.386034775738295
A,E,C,C,B,A,0.2589088393682939
A,E,C,C,B,B,27.092858816690363
A,E,C,C,C,A,10.496525036964583
A,E,C,C,C,B,21.308643837274204
A,E,C,D,A,A,25.97053943721253
A,E,C,D,A,B,31.935354358625993
A,E,C,D,A,C,45.24078111948981
A,E,C,D,B,A,13.200680559011865
A,E,C,D,B,B,19.57265645788909
A,E,C,D,C,A,9.932492237465212
A,E,C,D,C,B,14.392637068977166
A,E,C,E,A,A,32.25148537112
A,E,C,E,A,B,37.431281303268584
A,E,C,E,B,A,17.63147710572341
A,E,C,E,B,B,23.186612720635985
A,E,C,E,C,A,15.112429206790216
A,E,C,E,C,B,17.204794621846975
A,E,D,A,C,A,8.517617955593915
A,E,D,B,A,A,26.64568646196889
A,E,D,B,A,B,34.73130391601275
A,E,D,B,A,C,52.08614938929762
A,E,D,B,A,D,54.91231075020321
A,E,D,B,B,A,16.568500326587664
A,E,D,B,C,A,13.208880947319695
A,E,D,B,C,B,18.325259449537008
A,E,D,C,A,A,30.442298118108077
A,E,D,C,A,B,37.220850373686375
A,E,D,C,A,C,53.44176612495338
A,E,D,C,A,D,56.84113273020272
A,E,D,C,B,A,18.36281605956761
A,E,D,C,B,B,25.478545120209397
A,E,D,C,C,A,14.62822667432762
A,E,D,C,C,B,19.703514107509037
A,E,D,D,A,A,27.85439426713344
A,E,D,D,A,B,33.18417722655248
A,E,D,D,A,C,49.99176494127054
A,E,D,D,B,A,14.244670465808735
A,E,D,D,B,B,19.905016173354266
A,E,D,D,C,A,10.338645726185057
A,E,D,D,C,B,12.653354362691259
A,E,D,E,A,A,37.42039195332036
A,E,D,E,A,B,45.31650234285193
A,E,D,E,B,B,29.906510451783284
A,E,D,E,C,A,18.564606897532467
A,E,E,A,B,B,15.236017698818175
A,E,E,A,C,A,8.108942340987046
A,E,E,A,C,B,11.275696191121778
A,E,E,B,A,A,26.84488831926287
A,E,E,B,A,B,36.2192822642026
A,E,E,B,A,C,49.98196164358981
A,E,E,B,A,D,53.73961936055122
A,E,E,B,C,A,13.987054823045163
A,E,E,B,C,B,20.821883249160273
A,E,E,C,A,A,28.10293921840157
A,E,E,C,A,D,50.3577156637416
A,E,E,C,B,A,18.21743591771753
A,E,E,C,B,B,24.584752319116806
A,E,E,C,C,A,14.884858415393325
A,E,E,C,C,B,19.517220182386183
A,E,E,D,A,A,27.395283112802897
A,E,E,D,A,B,35.76701829698879
A,E,E,D,B,A,15.990978953392053
A,E,E,D,B,B,23.741935081661573
A,E,E,D,C,A,12.852458821575055
A,E,E,D,C,B,20.03552851476579
A,E,E,E,A,A,36.73151713675311
A,E,E,E,A,B,43.42062330632822
A,E,E,E,B,A,23.170719089005193
A,E,E,E,B,B,31.28321837999127
A,E,E,E,C,A,19.730178406676398
B,A,A,A,A,C,39.76431018537487
B,A,A,A,B,C,21.53463222871399
B,A,A,A,B,D,25.227643011477927
B,A,A,B,A,B,14.159175476710931
B,A,A,B,B,C,29.69023969269351
B,A,A,B,C,C,26.08968964847044
B,A,A,C,A,B,16.867082735494048
B,A,A,C,B,A,2.4028655359909887
B,A,A,C,C,B,10.631938871709751
B,A,A,C,C,C,23.009441803602535
B,A,A,D,B,A,0.585779025995468
B,A,A,D,B,B,7.918874299425224
B,A,A,D,B,C,27.060774796281446
B,A,A,D,B,D,29.83768719665107
B,A,A,E,A,A,11.799372921597154
B,A,A,E,A,B,24.99832060394304
B,A,A,E,A,C,46.5002624972503
B,A,A,E,B,B,21.859226619548664
B,A,A,E,B,C,36.40534119574892
B,A,A,E,B,D,37.85119532751595
B,A,A,E,C,B,21.159133964550676
B,A,A,E,C,C,33.42293719718475
B,A,A,E,C,D,34.24384853624664
B,A,B,A,A,A,5.955917836067371
B,A,B,A,A,B,15.83440713974223
B,A,B,A,B,C,22.60957084280137
B,A,B,A,B,D,27.031076490930534
B,A,B,A,C,B,0.6277522149968826
B,A,B,B,A,B,26.75680418150365
B,A,B,C,A,B,5.056203681890391
B,A,B,C,A,C,29.84782115925986
B,A,B,C,B,B,-0.4379258980574541
B,A,B,C,C,B,8.178291918392002
B,A,B,C,C,C,24.066933509037995
B,A,B,D,A,B,12.768189970485675
B,A,B,D,A,C,38.59476958554798
B,A,B,D,B,C,25.54188526164866
B,A,B,D,C,C,21.555586980452823
B,A,B,E,B,B,17.091543229268268
B,A,C,A,A,B,16.60454463254428
B,A,C,A,B,B,6.5810875033350476
B,A,C,A,B,C,17.779563885397796
B,A,C,A,B,D,26.219363449186268
B,A,C,C,A,A,5.71706466121055
B,A,C,C,A,B,21.674454611494603
B,A,C,D,A,A,5.911611199487102
B,A,C,D,A,B,12.340192690593605
B,A,C,D,B,B,3.0965316852562945
B,A,C,D,B,C,13.111511254543107
B,A,C,D,B,D,16.34696644237576
B,A,C,D,C,C,17.912086758465513
B,A,C,E,B,B,17.367347290617108
B,A,C,E,B,C,28.327160582246915
B,A,C,E,B,D,34.51338473662486
B,A,D,A,C,C,17.889892044892658
B,A,D,A,C,D,22.431826494054032
B,A,D,C,A,A,3.4902436649090647
B,A,D,C,A,B,20.396759935092547
B,A,D,C,B,B,4.9545726496917
B,A,D,C,B,C,18.766086280870425
B,A,D,C,C,B,12.09224373705742
B,A,D,D,A,A,4.248947546500603
B,A,D,D,A,B,19.458948390756333
B,A,D,D,A,C,39.70742459431359
B,A,D,D,B,B,10.004467156410264
B,A,D,E,A,A,17.00057856151016
B,A,D,E,A,B,25.304512096414534
B,A,D,E,B,C,37.20295764566805
B,A,D,E,B,D,33.94976559205777
B,A,D,E,C,C,32.643612826601824
B,A,E,A,A,A,11.988872816671016
B,A,E,A,A,C,45.90539957348151
B,A,E,A,B,A,3.5812554237407674
B,A,E,A,B,B,14.794622303639285
B,A,E,A,B,C,27.764762453275253
B,A,E,A,B,D,31.223487052501937
B,A,E,A,C,B,13.767178473901849
B,A,E,B,A,A,18.142052222155485
B,A,E,B,B,B,21.662639888197866
B,A,E,B,B,C,29.9087468596408
B,A,E,C,B,B,20.212267621195398
B,A,E,C,B,C,29.03310558787292
B,A,E,C,C,D,31.83736884705869
B,A,E,D,A,A,14.574668089094267
B,A,E,D,A,B,29.64439406440083
B,A,E,D,A,C,50.25612101172421
B,A,E,D,B,A,6.259389964238956
B,A,E,D,B,B,19.06393552723997
B,A,E,D,B,C,30.163760385775213
B,A,E,D,C,C,27.533258841328145
B,A,E,D,C,D,29.58078543058609
B,A,E,E,A,A,25.883141834073463
B,A,E,E,A,B,29.560249390308925
B,A,E,E,B,A,14.639628478319544
B,A,E,E,B,B,30.753015336588874
B,A,E,E,B,C,40.44788942987584
B,A,E,E,B,D,41.78321168091608
B,A,E,E,C,A,10.500681603205553
B,A,E,E,C,B,21.002075180913625
B,A,E,E,C,C,35.9690610886471
B,A,E,E,C,D,37.778762286999545
B,B,A,A,B,B,-1.2497638895522571
B,B,D,D,A,A,-4.020206939737366
B,C,A,A,A,A,-2.854875066080972
B,C,A,A,A,B,10.014570836375606
B,C,A,A,B,B,1.788065134418524
B,C,A,A,B,C,18.525682339291087
B,C,A,A,B,D,20.679947611589206
B,C,A,C,B,B,8.783116062305925
B,C,A,E,A,A,10.184903122882213
B,C,A,E,C,C,32.136541436713074
B,C,C,E,B,B,15.794765006635787
B,C,D,A,A,A,-0.8286239912475444
B,C,D,A,A,B,14.412520910468874
B,C,D,A,B,C,19.515456233498284
B,C,D,A,B,D,22.221672707729677
B,C,D,D,B,B,7.800841973914466
B,C,D,E,A,A,10.984464691276193
B,C,D,E,B,B,17.141707307570314
B,C,D,E,B,C,31.249949901314867
B,C,E,A,A,A,5.4508906906093655
B,C,E,A,A,B,23.51443625782343
B,C,E,A,B,C,24.02564864220635
B,C,E,A,B,D,26.19444583020875
B,C,E,C,B,C,24.448795160202042
B,C,E,E,A,A,11.119235216173086
B,D,A,A,B,B,6.484912198727608
B,D,A,A,B,C,24.992547189894708
B,D,A,A,B,D,30.75733107773037
B,D,A,A,C,B,5.891612756722635
B,D,A,C,A,A,12.695984047305934
B,D,A,C,A,C,46.425304627147725
B,D,A,C,B,A,5.9664610018517985
B,D,A,C,B,B,17.38312432761439
B,D,A,D,A,A,9.120406779127883
B,D,A,D,B,C,30.79710055782125
B,D,A,E,A,B,25.32634163894198
B,D,A,E,A,D,58.76705084667819
B,D,B,A,A,B,16.272860393526535
B,D,B,A,B,A,-5.682241791307103
B,D,C,A,A,A,10.330447138334467
B,D,C,A,B,B,8.317266334016615
B,D,C,C,B,B,5.291712401777382
B,D,C,C,C,B,2.903842425166851
B,D,C,D,A,A,-0.14162384569362718
B,D,C,D,A,C,42.961954048996134
B,D,C,D,B,A,2.8184703637022714
B,D,C,E,B,B,18.754084031441856
B,D,D,A,B,B,10.531081328977589
B,D,D,A,B,C,26.92977922969206
B,D,D,A,C,B,8.183656840467531
B,D,D,A,C,C,23.273209575592052
B,D,D,C,A,C,47.89242085630746
B,D,D,C,B,A,5.8783541493133695
B,D,D,C,B,B,18.889867643676677
B,D,D,C,C,B,15.742434312535755
B,D,D,D,B,A,-12.890979089359755
B,D,D,E,A,A,14.316423769591555
B,D,D,E,A,B,26.75621035786941
B,D,D,E,B,B,23.8761262174966
B,D,E,A,A,A,16.942010121819223
B,D,E,A,B,C,28.75658314853379
B,D,E,A,C,D,30.792803939201022
B,D,E,C,C,B,20.083089592078856
B,D,E,E,B,C,45.82661744916975
B,E,A,A,A,A,19.993959833114708
B,E,A,A,A,B,28.00818171151896
B,E,A,A,A,C,48.33996100228463
B,E,A,A,A,D,52.492712278121225
B,E,A,A,B,A,7.566349595678599
B,E,A,A,B,B,15.830869209084998
B,E,A,A,C,A,-4.01603371471929
B,E,A,A,C,D,19.73460879683284
B,E,A,B,A,A,14.525646107504828
B,E,A,B,B,A,12.615322410402095
B,E,A,B,C,B,20.16834405159785
B,E,A,C,A,A,20.274549598983665
B,E,A,C,B,A,13.011815852053196
B,E,A,C,C,B,20.275971145047397
B,E,A,C,C,C,33.199482367882574
B,E,A,D,A,A,22.959386486973468
B,E,A,D,A,B,30.22965363876599
B,E,A,D,A,C,54.66733599150264
B,E,A,D,B,A,12.54231605714422
B,E,A,D,B,B,19.000187216534954
B,E,A,D,C,A,8.533266265166004
B,E,A,D,C,B,16.353416749668035
B,E,A,E,A,A,21.425503610860233
B,E,A,E,A,B,34.618608591676264
B,E,A,E,A,C,60.855165471754866
B,E,A,E,B,A,11.883357998276914
B,E,A,E,B,B,21.923826651653858
B,E,B,A,A,A,14.701035304024728
B,E,B,A,B,A,8.373524619347073
B,E,B,A,B,B,19.947263545802294
B,E,B,A,C,B,15.846781462381356
B,E,B,C,A,C,50.10717477254135
B,E,B,D,A,A,16.790595276691434
B,E,B,E,A,A,24.14398348509297
B,E,B,E,A,B,35.70965144779965
B,E,B,E,A,C,55.82550942968898
B,E,B,E,B,A,10.834570512051496
B,E,C,A,A,A,16.136295655683234
B,E,C,A,A,C,40.949556483416856
B,E,C,A,A,D,48.83010312111753
B,E,C,A,B,A,5.39542308134569
B,E,C,A,B,B,15.040470995609882
B,E,C,A,B,C,26.924387689936324
B,E,C,A,C,A,2.1664710623781818
B,E,C,A,C,B,11.76280452353799
B,E,C,C,A,A,7.22221124355441
B,E,C,C,C,C,11.847610348487187
B,E,C,D,A,B,26.66037851922721
B,E,C,D,B,A,8.561996469689023
B,E,C,D,C,B,12.934507815934074
B,E,C,E,C,A,8.240901621121537
B,E,D,A,A,A,20.9463475178644
B,E,D,A,A,B,31.213967323559245
B,E,D,A,A,D,54.989999286928104
B,E,D,A,B,A,9.736611214040439
B,E,D,A,B,B,19.890069432803053
B,E,D,A,C,A,5.824334348966272
B,E,D,A,C,B,14.21357427916812
B,E,D,B,B,A,13.23294768055507
B,E,D,B,B,B,23.032521521877538
B,E,D,C,A,A,21.298017264226203
B,E,D,C,B,A,13.427782674143755
B,E,D,C,B,B,26.274930518121142
B,E,D,C,B,C,41.639789225212134
B,E,D,C,C,B,20.763425637079962
B,E,D,D,A,A,20.91556495752856
B,E,D,D,B,B,23.12419052766737
B,E,D,D,C,B,17.179455976455134
B,E,D,E,A,B,35.64013265630773
B,E,D,E,B,B,33.43458106925398
B,E,D,E,C,B,25.35297236387973
B,E,E,A,A,A,18.18877066376583
B,E,E,A,A,B,32.960631485230266
B,E,E,A,A,C,41.1619615340266
B,E,E,A,B,A,6.9289283825189045
B,E,E,B,B,B,25.01683658785093
B,E,E,B,C,B,17.318767855944053
B,E,E,C,A,C,50.85596149633071
B,E,E,C,B,B,26.76061225776217
B,E,E,C,B,C,34.21481953158154
B,E,E,C,C,B,21.223190116493512
B,E,E,D,A,A,23.25909883960882
B,E,E,D,A,B,37.37618771613913
B,E,E,D,B,A,14.47351022777193
B,E,E,D,B,B,33.72319347066151
B,E,E,E,A,A,26.53208998069204
B,E,E,E,A,B,41.274716680119035
B,E,E,E,B,A,19.18563197353
B,E,E,E,B,B,29.921522828327
B,E,E,E,C,B,24.429223802494068
C,A,A,A,C,B,5.841654986504508
C,A,A,A,C,D,21.983829223892737
C,A,A,B,A,B,5.8780426029831245
C,A,A,B,A,C,40.870971589974005
C,A,A,B,B,A,6.125659285594463
C,A,A,B,B,B,13.882691154541574
C,A,A,B,B,C,25.476694872567702
C,A,A,B,B,D,29.061928909416427
C,A,A,B,C,B,14.445998881649963
C,A,A,B,C,C,24.12450965414811
C,A,A,C,A,B,17.747460707679643
C,A,A,C,B,A,1.7564446725398986
C,A,A,C,B,C,23.73124973053697
C,A,A,C,B,D,26.427851182223648
C,A,A,C,C,B,10.171820310714512
C,A,A,C,C,C,22.278835712228712
C,A,A,D,A,B,14.245144407241318
C,A,A,D,A,C,37.19213464238347
C,A,A,D,B,B,5.677621508431223
C,A,A,D,B,C,20.53661690159977
C,A,A,D,B,D,25.18941815214512
C,A,A,E,A,C,42.44667162065817
C,A,A,E,B,B,18.584748570934508
C,A,A,E,B,C,25.905506477102605
C,A,A,E,B,D,30.049959794363808
C,A,A,E,C,D,29.311137834643606
C,A,B,A,A,B,10.23307208298285
C,A,B,A,A,C,31.50188699448308
C,A,B,A,B,A,2.058057815432356
C,A,B,A,B,B,6.7071014881323805
C,A,B,A,B,C,19.450591094444988
C,A,B,A,C,B,9.190062329116287
C,A,B,A,C,C,17.547695258246037
C,A,B,A,C,D,22.46145048091027
C,A,B,B,B,B,5.667878888977258
C,A,B,B,C,C,24.80065257134388
C,A,B,C,A,B,6.544645946643324
C,A,B,C,B,B,3.08824795771546
C,A,B,C,B,C,25.325989900594486
C,A,B,C,C,B,0.3176380266993424
C,A,B,C,C,C,23.02762529997104
C,A,B,D,A,A,7.169336151388711
C,A,B,D,A,C,32.561392700421344
C,A,B,D,B,B,1.3149843737792395
C,A,B,D,B,C,21.73521491105849
C,A,B,D,B,D,26.778423303187914
C,A,B,D,C,B,-1.5096916098156392
C,A,B,E,A,A,7.073800722018852
C,A,B,E,B,C,21.951403462966297
C,A,B,E,B,D,26.759237154232693
C,A,B,E,C,B,11.51931465116781
C,A,B,E,C,C,22.0470522089214
C,A,C,A,A,B,14.527618676202117
C,A,C,A,C,B,5.608704395566361
C,A,C,A,C,C,12.207398061638374
C,A,C,A,C,D,21.248509493802786
C,A,C,B,A,B,17.615912210803607
C,A,C,B,B,B,8.6857622881556
C,A,C,B,B,C,20.2249156596021
C,A,C,B,B,D,29.12984558554513
C,A,C,C,A,A,14.340939704516735
C,A,C,C,A,B,9.450983053142767
C,A,C,C,B,B,5.753400966218653
C,A,C,C,B,D,29.941196195272518
C,A,C,C,C,C,19.559905902812076
C,A,C,D,A,A,7.500803742598251
C,A,C,D,A,B,16.706680750983598
C,A,C,D,B,B,10.319307261938317
C,A,C,D,B,C,17.581120861887094
C,A,C,D,B,D,27.643507363871517
C,A,C,E,A,A,14.575744814767212
C,A,C,E,A,B,24.02608596466849
C,A,C,E,A,C,35.05300485703311
C,A,C,E,B,D,30.188483741492625
C,A,C,E,C,C,18.56418811745764
C,A,C,E,C,D,25.86782295267607
C,A,D,A,B,B,7.528486005466513
C,A,D,A,B,C,20.017300648139557
C,A,D,A,B,D,25.554211901163587
C,A,D,A,C,B,6.6775729116464495
C,A,D,A,C,C,17.530122809852994
C,A,D,A,C,D,22.41701819632232
C,A,D,B,A,A,8.961569631148324
C,A,D,B,B,B,14.408335211714244
C,A,D,B,B,C,24.229728786533
C,A,D,B,B,D,28.74570298770853
C,A,D,B,C,B,11.985160465548544
C,A,D,B,C,C,21.593295288294573
C,A,D,C,A,A,9.611990061361102
C,A,D,C,A,B,20.21340084747737
C,A,D,C,A,C,39.26520172641163
C,A,D,C,B,A,5.861989209526569
C,A,D,C,B,B,14.947371465772289
C,A,D,C,B,C,26.29920489822668
C,A,D,C,B,D,29.613223649418963
C,A,D,C,C,B,11.483118220362421
C,A,D,C,C,C,23.30184090607069
C,A,D,C,C,D,25.664713046427412
C,A,D,D,A,A,7.1287700930408135
C,A,D,D,A,B,17.202657782324202
C,A,D,D,A,C,37.21552324444795
C,A,D,D,B,B,9.897268799692137
C,A,D,D,B,C,21.9085529767733
C,A,D,D,B,D,27.26656391202472
C,A,D,E,B,B,23.36652905857117
C,A,D,E,B,C,27.813474338486856
C,A,D,E,B,D,32.12594318385502
C,A,D,E,C,B,20.51404445499585
C,A,D,E,C,C,26.89113631027511
C,A,E,A,A,C,41.39692980484206
C,A,E,A,B,A,6.577330593139241
C,A,E,A,B,B,14.538581141980991
C,A,E,A,B,C,25.69573194904387
C,A,E,A,B,D,29.943830867387558
C,A,E,B,A,A,13.578191500724866
C,A,E,B,A,B,32.762357814259936
C,A,E,B,B,B,25.03177633169548
C,A,E,B,B,C,31.35474784876884
C,A,E,B,C,A,7.923999242931491
C,A,E,B,C,B,19.82454237303802
C,A,E,C,A,A,11.783644296046988
C,A,E,C,A,B,26.712260428174247
C,A,E,D,A,A,12.939148215855393
C,A,E,D,A,B,28.86585474191936
C,A,E,D,A,C,42.75364674416728
C,A,E,D,B,B,21.024701626797565
C,A,E,D,B,C,27.05279372141533
C,A,E,D,C,B,19.47740601600733
C,A,E,D,C,C,25.509508688154906
C,A,E,D,C,D,28.66986322889968
C,A,E,E,A,A,22.78002727864727
C,A,E,E,A,B,31.667747255779762
C,A,E,E,A,C,47.90873781625541
C,A,E,E,A,D,49.64532597438456
C,A,E,E,B,B,30.691117640595703
C,A,E,E,B,C,34.61921605799293
C,A,E,E,B,D,37.83461926751611
C,A,E,E,C,A,14.845505812485024
C,A,E,E,C,B,28.29243565824699
C,A,E,E,C,C,34.31878494576249
C,B,A,A,A,A,-5.657073459761431
C,B,A,A,A,B,7.035596568354943
C,B,A,A,B,B,1.703800616775354
C,B,A,A,B,C,16.039709660869473
C,B,A,A,B,D,21.617678132836037
