R1,R2,R3,R4,X,Y,barrier
A,E,E,B,A,B,31.022919776780174
A,E,E,B,A,C,46.832449664747536
A,E,E,B,A,D,49.919362050220485
A,E,E,B,B,A,16.591906478922773
A,E,E,B,B,B,21.455194218259138
A,E,E,B,C,A,12.282804038967267
A,E,E,B,C,B,17.527581063861273
A,E,E,C,A,A,24.903103144021472
A,E,E,C,A,B,26.946073873110713
A,E,E,C,A,C,42.93469622012132
A,E,E,C,A,D,45.9239637895795
A,E,E,C,B,A,15.415308632892929
A,E,E,C,B,B,18.252020210926798
A,E,E,C,C,A,11.675853749582778
A,E,E,C,C,B,14.42497764376216
A,E,E,D,A,A,24.68488932231579
A,E,E,D,A,B,28.86682728152833
A,E,E,D,A,C,41.26274939387249
A,E,E,D,B,A,13.334482342384145
A,E,E,D,B,B,16.83482180762692
A,E,E,D,C,A,9.542619737982337
A,E,E,D,C,B,14.07135360413861
A,E,E,E,A,A,28.971943372085175
A,E,E,E,A,B,35.233601457542385
A,E,E,E,B,A,17.461557851183233
A,E,E,E,B,B,24.71373259017088
A,E,E,E,C,A,14.018850528155157
B,A,A,A,A,C,37.940504314839025
B,A,A,A,B,C,18.63408367271009
B,A,A,A,B,D,20.24922671435162
B,A,A,B,A,B,10.090930176233094
B,A,A,B,B,C,24.536009558371816
B,A,A,B,C,C,19.496243228306938
B,A,A,C,A,B,14.856821934178527
B,A,A,C,B,A,2.34873798965938
B,A,A,C,B,B,8.443707897843954
B,A,A,C,B,C,22.838508348000676
B,A,A,C,C,B,5.510076450561584
B,A,A,C,C,C,17.7689264067893
B,A,A,D,B,A,-0.02978562948038056
B,A,A,D,B,B,4.530710453938954
B,A,A,D,B,C,21.949883832821044
B,A,A,D,B,D,23.85873432025298
B,A,A,E,A,A,4.59864255760861
B,A,A,E,A,B,15.328546342914843
B,A,A,E,A,C,33.21553794177542
B,A,A,E,B,B,14.306323753582815
B,A,A,E,B,C,26.450243222291203
B,A,A,E,B,D,28.369078879021867
B,A,A,E,C,B,11.095896292632238
B,A,A,E,C,C,21.155926094932678
B,A,A,E,C,D,22.681943815299878
B,A,B,A,A,A,5.5001065617702345
B,A,B,A,A,B,13.14635315215783
B,A,B,A,A,C,34.51632064066453
B,A,B,A,B,C,19.500167987467638
B,A,B,A,B,D,20.824313729409603
B,A,B,A,C,B,-4.9330526635464516
B,A,B,B,A,B,21.263773839354275
B,A,B,C,A,B,1.6359924598510094
B,A,B,C,A,C,25.41351223793602
B,A,B,C,B,B,-5.454777581626554
B,A,B,C,C,B,2.2526954539156487
B,A,B,C,C,C,18.75164142836216
B,A,B,D,A,B,9.189653107813578
B,A,B,D,A,C,32.82304593699202
B,A,B,D,B,C,20.21182663934301
B,A,B,D,C,C,15.601101529250936
B,A,B,E,A,B,16.07615472597096
B,A,B,E,A,C,32.27240210461236
B,A,B,E,B,B,7.122939463352513
B,A,C,A,A,A,4.02408590158573
B,A,C,A,A,B,14.921221962665403
B,A,C,A,B,B,5.688351115282891
B,A,C,A,B,C,18.863446384385167
B,A,C,A,B,D,20.46388836744321
B,A,C,A,C,C,14.11475524084777
B,A,C,A,C,D,15.288173309844074
B,A,C,C,A,A,2.362387051149463
B,A,C,C,A,B,16.454330931590295
B,A,C,C,B,B,0.10105425494927503
B,A,C,C,B,C,22.751147177332665
B,A,C,D,A,A,2.5009203894646097
B,A,C,D,A,B,7.753118697805616
B,A,C,D,B,B,-0.5816555451909569
B,A,C,D,B,C,11.559795084227892
B,A,C,D,B,D,9.442882597221898
B,A,C,D,C,C,15.48706220084461
B,A,C,E,A,A,4.222288283044064
B,A,C,E,A,B,16.31304819508404
B,A,C,E,A,C,32.90550216795001
B,A,C,E,B,B,8.535724698619306
B,A,C,E,B,C,21.51912741488259
B,A,C,E,B,D,23.223270382956112
B,A,D,A,C,C,11.795770784925903
B,A,D,A,C,D,13.507078095150815
B,A,D,C,A,A,0.643573288663259
B,A,D,C,A,B,12.943703995131095
B,A,D,C,B,B,-3.7789624173257024
B,A,D,C,B,C,11.369030229344387
B,A,D,C,C,B,3.2444110928345697
B,A,D,C,C,C,16.09453184798946
B,A,D,D,A,A,1.198663221489317
B,A,D,D,A,B,11.287970730957129
B,A,D,D,A,C,31.386771156568592
B,A,D,D,B,B,1.0658696766726206
B,A,D,E,A,A,7.604416282386251
B,A,D,E,A,B,10.122674194986443
B,A,D,E,B,A,1.5455352804966977
B,A,D,E,B,B,9.242907511364724
B,A,D,E,B,C,24.23919610865095
B,A,D,E,B,D,21.021734885850485
B,A,D,E,C,C,19.067156220744724
B,A,E,A,A,A,7.192373639527305
B,A,E,A,A,B,18.64746444384943
B,A,E,A,A,C,41.2385454422994
B,A,E,A,B,A,-1.188313569136172
B,A,E,A,B,B,5.975853949484746
B,A,E,A,B,C,21.61172395144745
B,A,E,A,B,D,23.470936212691768
B,A,E,A,C,B,1.7051362247375617
B,A,E,A,C,C,16.266710206071725
B,A,E,A,C,D,17.91315365627454
B,A,E,B,A,A,12.732845916676476
B,A,E,B,B,B,12.143994929776984
B,A,E,B,B,C,22.920721176771593
B,A,E,C,A,A,7.671851011940045
B,A,E,C,A,C,43.48872978716152
B,A,E,C,B,B,10.2910886340286
B,A,E,C,B,C,21.690422068908024
B,A,E,C,C,B,6.508253713632893
B,A,E,C,C,C,21.130444197732384
B,A,E,C,C,D,22.953913394671382
B,A,E,D,A,A,7.584021249318798
B,A,E,D,A,B,19.251803591695822
B,A,E,D,A,C,41.76638650476884
B,A,E,D,B,A,0.3738764624338618
B,A,E,D,B,B,8.19334661825377
B,A,E,D,B,C,22.46755198272142
B,A,E,D,C,B,4.937237466560561
B,A,E,D,C,C,18.617697159766934
B,A,E,D,C,D,19.6367498642239
B,A,E,E,A,A,14.386101435101226
B,A,E,E,A,B,15.658364754585739
B,A,E,E,B,A,6.435659753231413
B,A,E,E,B,B,17.908075097672526
B,A,E,E,B,C,28.39745154667922
B,A,E,E,B,D,30.120180386048652
B,A,E,E,C,A,-0.38593858437088635
B,A,E,E,C,B,6.855787052052597
B,A,E,E,C,C,22.46468363015281
B,A,E,E,C,D,24.944058117916445
B,B,A,A,B,B,-3.5618129086693937
B,B,D,D,A,A,-4.661985841960231
B,C,A,A,A,A,-3.4364962509639376
B,C,A,A,A,B,7.997276062295446
B,C,A,A,B,B,-0.02874398447164945
B,C,A,A,B,C,15.48769203391815
B,C,A,A,B,D,16.981511493889517
B,C,A,C,B,B,6.1786413009563885
B,C,A,D,A,B,12.050899321143213
B,C,A,E,A,A,4.286467946531092
B,C,A,E,C,C,20.703773429654976
B,C,C,A,A,B,10.764823838512388
B,C,C,D,B,B,3.7358065940810126
B,C,C,D,B,C,17.80185927910737
B,C,C,E,A,C,20.77123899876886
B,C,C,E,B,B,8.077351708499862
B,C,D,A,A,A,-3.8699950278400004
B,C,D,A,A,B,8.033774276043124
B,C,D,A,B,B,0.39177916270099156
B,C,D,A,B,C,14.69268403448538
B,C,D,A,B,D,16.520785413999295
B,C,D,D,B,B,0.6635248004634196
B,C,D,E,A,A,3.4262147115968995
B,C,D,E,B,B,7.041929485611564
B,C,D,E,B,C,20.068337326774575
B,C,E,A,A,A,0.5439637198860893
B,C,E,A,A,B,16.12960096219049
B,C,E,A,B,C,18.349515419235903
B,C,E,A,B,D,20.058958926752496
B,C,E,C,B,C,18.259044791802353
B,C,E,E,A,A,1.389471164972363
B,D,A,A,B,B,9.274196978505165
B,D,A,A,B,C,29.24316437987917
B,D,A,A,B,D,31.43808543563094
B,D,A,A,C,B,6.121694387417622
B,D,A,C,A,A,13.522537845471557
B,D,A,C,A,C,46.100603011261
B,D,A,C,B,A,8.364668253403103
B,D,A,C,B,B,16.901244644231703
B,D,A,D,A,A,8.385010558718307
B,D,A,D,B,C,30.49904430239016
B,D,A,E,A,A,13.591025690865859
B,D,A,E,A,B,20.205141534435153
B,D,A,E,A,D,52.898731079443856
B,D,B,A,A,B,16.276038787034082
B,D,B,A,B,A,-1.8414463545983457
B,D,C,A,A,A,13.49493671381259
B,D,C,A,A,B,20.58840730000259
B,D,C,A,A,C,41.8022784068832
B,D,C,A,B,B,13.286455645571174
B,D,C,C,B,B,3.6063260790509046
B,D,C,C,C,B,-0.4795378713267809
B,D,C,D,A,A,-2.1573924017305544
B,D,C,D,A,C,41.063426482501285
B,D,C,D,B,A,5.173124845021366
B,D,C,E,B,B,16.92334213562314
B,D,D,A,B,B,9.620270125811109
B,D,D,A,B,C,28.818717088920938
B,D,D,A,C,B,6.539867606517787
B,D,D,A,C,C,23.88181380842779
B,D,D,C,A,C,44.206437148629725
B,D,D,C,B,A,6.615269953373399
B,D,D,C,B,B,14.523482793348053
B,D,D,C,C,B,11.314432058071802
B,D,D,D,B,A,-11.789457735910263
B,D,D,E,A,A,9.062238045840148
B,D,D,E,A,B,18.264973087053434
B,D,D,E,B,B,17.691840790990337
B,D,D,E,C,A,1.0731737963652657
B,D,E,A,A,A,14.970407057575237
B,D,E,A,B,C,30.42869034784365
B,D,E,A,C,D,27.46893769410998
B,D,E,C,B,C,34.79333349316043
B,D,E,C,C,B,13.857191178208154
B,D,E,D,A,A,10.861106888546159
B,D,E,D,B,C,33.866616679308954
B,D,E,D,C,A,4.856116889946302
B,D,E,E,B,C,40.074809441395594
B,E,A,A,A,A,22.314601575408496
B,E,A,A,A,B,28.316179623171987
B,E,A,A,A,C,49.473510860825705
B,E,A,A,A,D,52.670875736309405
B,E,A,A,B,A,11.333403639367837
B,E,A,A,B,B,17.93469369186554
B,E,A,A,C,A,-1.076473803827158
B,E,A,A,C,D,19.472750016011165
B,E,A,B,A,A,14.293596046034478
B,E,A,B,A,B,24.63578843220867
B,E,A,B,A,C,50.1186198548193
B,E,A,B,B,A,14.121299520378802
B,E,A,B,C,B,19.756813714114582
B,E,A,C,A,A,20.205016104137048
B,E,A,C,A,C,49.951548569050885
B,E,A,C,B,A,14.237991072996802
B,E,A,C,B,B,22.517356993684473
B,E,A,C,B,C,36.42594447069807
B,E,A,C,C,B,19.23560350002948
B,E,A,C,C,C,31.629251778758107
B,E,A,D,A,A,22.410296161542007
B,E,A,D,A,B,27.848167909953986
B,E,A,D,A,C,50.63541726120747
B,E,A,D,B,A,13.64055340032768
B,E,A,D,B,B,17.936660967908463
B,E,A,D,C,A,9.270325410625553
B,E,A,D,C,B,15.925703705015435
B,E,A,E,A,A,15.816206184115083
B,E,A,E,A,B,27.14681082620765
B,E,A,E,A,C,51.886900578735506
B,E,A,E,B,A,10.388504911526557
B,E,A,E,B,B,18.183490692559666
B,E,B,A,A,A,14.150585991184034
B,E,B,A,A,B,24.632390411314653
B,E,B,A,B,A,9.412483579508438
B,E,B,A,B,B,18.70694958289678
B,E,B,A,C,B,15.695334597782766
B,E,B,C,A,C,44.88073470914596
B,E,B,D,A,A,14.844575612407487
B,E,B,D,A,B,25.781131867504342
B,E,B,E,A,A,15.159824691652533
B,E,B,E,A,B,26.37613141791831
B,E,B,E,A,C,44.022030099851214
B,E,B,E,B,A,6.236963813146988
B,E,C,A,A,A,20.207260638342415
B,E,C,A,A,C,47.00308312154383
B,E,C,A,A,D,50.40140877291749
B,E,C,A,B,A,11.671653450901157
B,E,C,A,B,B,19.813480099927176
B,E,C,A,B,C,33.86164677208139
B,E,C,A,C,A,7.674422276585942
B,E,C,A,C,B,16.919109382574646
B,E,C,C,A,A,6.399712019629903
B,E,C,C,C,C,13.561435571858272
B,E,C,D,A,B,25.425413383137176
B,E,C,D,B,A,11.321777803332134
B,E,C,D,C,B,14.857514039560753
B,E,C,E,A,C,48.41121063260161
B,E,C,E,C,A,7.087653849044058
B,E,D,A,A,A,21.03112962905414
B,E,D,A,A,B,27.909909820867494
B,E,D,A,A,C,48.47629922603064
B,E,D,A,A,D,51.80705874767902
B,E,D,A,B,A,11.806836013521743
B,E,D,A,B,B,17.79882565865655
B,E,D,A,B,C,33.23807348179757
B,E,D,A,C,A,7.959904785429525
B,E,D,A,C,B,13.989344843342664
B,E,D,B,B,A,13.454810071343399
B,E,D,B,B,B,17.96049385563737
B,E,D,C,A,A,18.962286929030128
B,E,D,C,B,A,12.730316117726295
B,E,D,C,B,B,20.853380651625002
B,E,D,C,B,C,35.74197908382126
B,E,D,C,C,B,17.397052585990316
B,E,D,D,A,A,18.909895925795457
B,E,D,D,A,C,48.89241191343421
B,E,D,D,B,B,18.359623257135386
B,E,D,D,C,B,15.0538348402408
B,E,D,E,A,B,25.3272798076874
B,E,D,E,B,B,25.303751477347973
B,E,D,E,C,B,20.31171752842895
B,E,E,A,A,A,17.10609102951871
B,E,E,A,A,B,29.786594067241793
B,E,E,A,A,C,40.98283980571889
B,E,E,A,B,A,6.963665963090534
B,E,E,B,B,B,19.70937151857424
B,E,E,B,C,B,13.146898208356662
B,E,E,C,A,A,17.47167274356721
B,E,E,C,A,C,46.58426314291624
B,E,E,C,B,B,20.63209736786328
B,E,E,C,B,C,29.90390222001423
B,E,E,C,C,B,16.207253382768908
B,E,E,D,A,A,18.333057573858955
B,E,E,D,A,B,30.149383050339974
B,E,E,D,B,A,11.299309775795287
B,E,E,D,B,B,27.332930086035446
B,E,E,E,A,A,18.276330798388873
B,E,E,E,A,B,32.25268794947029
B,E,E,E,B,A,14.296790717485651
B,E,E,E,B,B,23.284059971706874
B,E,E,E,C,B,19.22054915449467
C,A,A,A,C,B,-0.9888556673227283
C,A,A,A,C,D,12.013203550760249
C,A,A,B,A,B,2.9364604226211113
C,A,A,B,A,C,36.62160412415801
C,A,A,B,B,A,3.5303681524114645
C,A,A,B,B,B,9.696178853117654
C,A,A,B,B,C,20.614514160922887
C,A,A,B,B,D,21.742225739331285
C,A,A,B,C,B,6.777508254017963
C,A,A,B,C,C,15.718217310313214
C,A,A,C,A,B,17.24366318258589
C,A,A,C,B,A,-1.3352432601102773
C,A,A,C,B,B,7.762504752920011
C,A,A,C,B,C,19.24592569471041
C,A,A,C,B,D,20.493458221340816
C,A,A,C,C,B,4.795489806667003
C,A,A,C,C,C,14.49370674348751
C,A,A,D,A,B,11.612317812906806
C,A,A,D,A,C,34.47933873309052
C,A,A,D,B,B,1.8404215161930217
C,A,A,D,B,C,16.911306937524344
C,A,A,D,B,D,18.361903526043633
C,A,A,E,A,C,35.013188914760306
C,A,A,E,B,B,11.014148403300027
C,A,A,E,B,C,18.908081237525952
C,A,A,E,B,D,20.278082389548665
C,A,A,E,C,B,7.9928820313867694
C,A,A,E,C,C,14.45640135049589
C,A,A,E,C,D,15.186430997319647
C,A,B,A,A,B,11.438782931802407
C,A,B,A,A,C,33.25721898161179
C,A,B,A,B,A,0.4137240111735304
C,A,B,A,B,B,5.201224985899087
C,A,B,A,B,C,17.740733104497473
C,A,B,A,C,B,5.140570128342576
C,A,B,A,C,C,13.174562173481355
C,A,B,A,C,D,14.120812853047948
C,A,B,B,B,B,1.8410685831226399
C,A,B,B,C,C,18.089913667686602
C,A,B,C,A,B,8.36155864211606
C,A,B,C,B,B,0.47310882267585486
C,A,B,C,B,C,21.506756515321282
C,A,B,C,C,B,-2.648736994348057
C,A,B,C,C,C,16.93609400673915
C,A,B,D,A,A,8.294779654276313
C,A,B,D,A,C,32.67594132888845
C,A,B,D,B,B,-1.0750294970388738
C,A,B,D,B,C,19.718678002462187
C,A,B,D,B,D,21.091483076722902
C,A,B,D,C,B,-4.21051519571997
C,A,B,E,A,A,3.1071599818048026
C,A,B,E,A,B,14.340190264801553
C,A,B,E,A,C,27.7996840883099
C,A,B,E,B,C,16.860380409629833
C,A,B,E,B,D,18.135295709630054
C,A,B,E,C,B,4.527235954674104
C,A,B,E,C,C,12.513312917534648
C,A,C,A,A,B,15.553351173316248
C,A,C,A,B,B,6.424196154787095
C,A,C,A,B,C,17.07789453881191
C,A,C,A,B,D,18.27535042707756
C,A,C,A,C,B,4.000540198099718
C,A,C,A,C,C,12.38210132477915
C,A,C,A,C,D,13.360424381223197
C,A,C,B,A,B,13.730702696513204
C,A,C,B,B,B,3.7711589191607002
C,A,C,B,B,C,19.872998631242698
C,A,C,B,B,D,20.89791755026014
C,A,C,C,A,A,12.48560190838808
C,A,C,C,A,B,7.639703544103674
C,A,C,C,B,B,1.5808747052423502
C,A,C,C,B,D,22.601909544831983
C,A,C,C,C,C,16.775428012618185
C,A,C,D,A,A,7.060657761242952
C,A,C,D,A,B,15.557932964545428
C,A,C,D,B,B,8.12882974811069
C,A,C,D,B,C,20.020837237890895
C,A,C,D,B,D,21.50736279406706
C,A,C,D,C,B,5.092927617716563
C,A,C,E,A,A,8.142071466269096
C,A,C,E,A,B,17.94128420614239
C,A,C,E,A,C,31.5405573656658
C,A,C,E,B,B,9.632776005613103
C,A,C,E,B,C,19.516782216311043
C,A,C,E,B,D,20.74240103904132
C,A,C,E,C,C,13.2108161975958
C,A,C,E,C,D,14.24512824668659
C,A,D,A,B,B,0.6192373304253479
C,A,D,A,B,C,15.009377429008119
C,A,D,A,B,D,16.4179539834081
C,A,D,A,C,B,-2.140576558422592
C,A,D,A,C,C,10.209980669536524
C,A,D,A,C,D,11.404469316464935
C,A,D,B,A,A,5.824702175007897
C,A,D,B,A,B,12.825776459033658
C,A,D,B,A,C,32.31394665109581
C,A,D,B,B,B,5.26540255913678
C,A,D,B,B,C,17.557746167978202
C,A,D,B,B,D,19.153998683841195
C,A,D,B,C,B,2.405818989768063
C,A,D,B,C,C,12.722865584343126
C,A,D,C,A,A,6.481405188945428
C,A,D,C,A,B,15.02483221808996
C,A,D,C,A,C,33.99985145171883
C,A,D,C,B,A,0.3951575626456562
C,A,D,C,B,B,6.702038150624394
C,A,D,C,B,C,18.70304547168985
C,A,D,C,B,D,20.24156003820092
C,A,D,C,C,B,3.51086489943228
C,A,D,C,C,C,13.758417067108864
C,A,D,C,C,D,15.049038495903678
C,A,D,D,A,A,5.27492148127118
C,A,D,D,A,B,11.457061409925352
C,A,D,D,A,C,33.452071040417486
C,A,D,D,B,B,1.9756800500314486
C,A,D,D,B,C,17.173877138047082
C,A,D,D,B,D,18.757235008063553
C,A,D,E,A,A,8.606434925357023
C,A,D,E,A,B,19.04516220750331
C,A,D,E,A,C,32.26412549049543
C,A,D,E,B,B,11.132471339451076
C,A,D,E,B,C,18.715764650164825
C,A,D,E,B,D,20.114784607148604
C,A,D,E,C,B,7.940662646040567
C,A,D,E,C,C,14.11527700845873
C,A,E,A,A,C,38.48712100800225
C,A,E,A,B,A,-1.1250317982185851
C,A,E,A,B,B,5.932463837397395
C,A,E,A,B,C,18.511286264081185
C,A,E,A,B,D,19.892293072665034
C,A,E,A,C,B,2.6799685222738177
C,A,E,A,C,C,13.60949099304882
C,A,E,A,C,D,14.652140957990403
C,A,E,B,A,A,8.932692784944523
C,A,E,B,A,B,25.843478593989094
C,A,E,B,B,B,15.366277414470133
C,A,E,B,B,C,23.430164172139467
C,A,E,B,C,A,-2.4133748627289306
C,A,E,B,C,B,7.466104969963097
C,A,E,C,A,A,6.550563196277303
C,A,E,C,A,B,21.51970091958889
C,A,E,C,B,A,0.3849953630681364
C,A,E,C,B,B,10.728859176602167
C,A,E,C,B,C,23.357246441318804
C,A,E,C,B,D,25.012040898753813
C,A,E,C,C,B,7.16387754446588
C,A,E,C,C,C,12.04550968400183
C,A,E,D,A,A,8.427545187148027
C,A,E,D,A,B,21.869592798942755
C,A,E,D,A,C,38.500036059105334
C,A,E,D,B,B,10.917884559518702
C,A,E,D,B,C,20.2363131911994
C,A,E,D,C,B,7.565668413143986
C,A,E,D,C,C,15.24339692256786
C,A,E,D,C,D,16.840790422646236
C,A,E,E,A,A,14.216069148103237
C,A,E,E,A,B,23.076060422255377
C,A,E,E,A,C,39.75501674301192
C,A,E,E,A,D,41.36046804084672
C,A,E,E,B,B,18.913785265930866
C,A,E,E,B,C,24.510147593631828
C,A,E,E,B,D,25.714148393711096
C,A,E,E,C,A,0.5705144352651305
C,A,E,E,C,B,13.536805925670105
C,A,E,E,C,C,19.490873769562292
C,B,A,A,A,A,-2.9175152557987882
C,B,A,A,A,B,8.014160956027105
C,B,A,A,B,B,0.012617124013032758
C,B,A,A,B,C,15.500446499654235
C,B,A,A,B,D,17.064980478044706
C,B,A,A,C,C,10.527278031117685
C,B,A,B,A,B,7.724917113703369
C,B,A,C,A,A,-2.4909790661776188
C,B,A,C,B,B,4.126252435313469
C,B,A,C,B,C,16.59838229008964
C,B,A,C,C,C,11.64568356066682
C,B,A,D,A,C,27.847533190476753
C,B,A,E,A,A,3.0439264746016814
C,B,A,E,A,B,16.251083587365574
C,B,A,E,A,C,29.94664026391157
C,B,A,E,B,C,18.163932673121735
C,B,C,A,A,B,10.608229203224903
C,B,C,D,A,A,-1.8057293442165616
C,B,D,A,A,B,11.728226366684673
C,B,D,A,C,C,13.553680198366918
C,B,D,E,A,C,31.04798054302888
C,B,E,A,A,A,-3.189093640940896
C,B,E,B,A,C,26.62896072552447
C,C,A,A,B,A,-9.148366266957861
C,C,A,A,B,B,1.40823040247553
C,C,A,A,B,C,14.058806281112865
C,C,A,A,B,D,15.423945678262188
C,C,A,B,A,C,27.23742355000376
C,C,A,B,B,C,15.244742257548264
C,C,A,C,A,A,0.06513624141168868
C,C,A,C,A,B,12.783437403356174
C,C,A,C,B,A,16.469213131395172
C,C,A,C,B,B,5.189309908722404
C,C,A,C,B,C,15.092286226626891
C,C,A,D,A,A,-1.8441379315704178
C,C,A,D,A,B,9.692353870403817
C,C,A,D,A,C,26.929458433171135
C,C,A,D,B,D,14.357568348583426
C,C,A,D,C,C,8.115879163410968
C,C,A,E,A,A,3.833690595222655
C,C,A,E,A,B,17.757687285856893
C,C,A,E,A,C,28.10805555211013
C,C,A,E,B,B,6.54400428464423
C,C,A,E,B,C,15.871414156988312
C,C,A,E,B,D,17.181669727250743
C,C,A,E,C,A,16.463702929314206
C,C,A,E,C,C,11.312142528217567
C,C,B,A,B,B,5.403388558458267
C,C,B,A,B,C,15.209357023240615
C,C,B,C,B,B,0.31565597966501574
C,C,B,E,A,C,24.88256109369508
C,C,C,A,A,A,0.06665704643887242
C,C,C,A,A,B,12.785061685249271
C,C,C,A,B,B,5.21482483050674
C,C,C,A,B,C,15.097805533277514
C,C,C,D,A,B,12.379735973520164
C,C,C,D,B,C,16.37256373698632
C,C,C,E,A,A,2.6595318220120414
C,C,C,E,A,B,16.380484891933428
C,C,C,E,A,C,26.808933387528246
C,C,D,A,A,A,-1.685145281988837
C,C,D,A,A,B,9.815970340238367
C,C,D,A,A,C,27.029770072112694
C,C,D,A,B,C,12.789805724556754
C,C,D,A,B,D,14.43901193449502
C,C,D,A,C,C,8.254887477785928
C,C,D,B,B,B,4.025625748356318
C,C,D,C,A,A,-0.45891553231190807
C,C,D,C,A,B,12.319376777879748
C,C,D,D,A,A,-1.9920720978549693
C,C,D,D,A,B,9.844352635812445
C,C,D,D,A,C,27.58519054619631
C,C,D,D,B,B,1.8666598810482051
C,C,D,D,B,C,15.55999282515071
C,C,D,E,A,A,2.9449857073165284
C,C,D,E,A,B,17.856505825027448
C,C,D,E,A,C,27.67235156186464
C,C,D,E,B,B,11.623378366478091
C,C,D,E,B,C,16.589984446291034
C,C,E,A,A,A,-3.4567237408806797
C,C,E,A,A,B,8.29949925535879
C,C,E,A,B,A,-4.399383733817063
C,C,E,A,B,B,7.783949094185552
C,C,E,A,B,C,15.855910389583553
C,C,E,A,C,C,11.040732551254097
C,C,E,C,C,B,6.888595781109702
C,C,E,D,A,A,3.802198895495971
C,C,E,D,B,A,-10.054374560386343
C,C,E,D,B,C,20.246051075155687
C,C,E,E,A,A,-5.994327125594147
C,C,E,E,A,B,25.048716024071243
C,C,E,E,B,B,15.568346865099267
C,C,E,E,B,C,23.10652125317174
C,D,A,A,A,B,20.742994130917687
C,D,A,A,A,C,42.186943960423726
C,D,A,A,B,B,10.453745258698119
C,D,A,A,B,C,27.130708179468417
C,D,A,A,B,D,29.435297124603494
C,D,A,B,A,A,12.596940370982576
C,D,A,B,A,C,40.30230193322556
C,D,A,B,B,A,8.422123609463005
C,D,A,B,B,B,15.094500376810979
C,D,A,B,B,C,28.042383755146542
C,D,A,B,C,B,12.132762460046495
C,D,A,B,C,C,23.555383027470906
C,D,A,C,A,B,24.075413714355662
C,D,A,C,B,A,4.855754322430614
C,D,A,C,B,B,15.368943241068528
C,D,A,C,B,C,28.52307059558385
C,D,A,C,C,A,0.32296505624484656
C,D,A,C,C,C,23.907752068267257
C,D,A,D,A,A,13.363183591565463
C,D,A,D,A,B,19.08238141277326
C,D,A,D,A,C,40.06418187070364
C,D,A,D,A,D,43.33121731939603
C,D,A,D,B,A,0.8672358334728855
C,D,A,D,B,B,8.878898888824756
C,D,A,D,B,C,25.575863253670832
C,D,A,E,A,B,24.86191685150674
C,D,A,E,A,C,41.93808464996764
C,D,A,E,A,D,44.788872425094596
C,D,A,E,B,B,16.53184804034172
C,D,A,E,B,C,29.812527524073523
C,D,A,E,B,D,31.942679706725507
C,D,A,E,C,B,13.328364293014324
C,D,A,E,C,C,25.423278759877668
C,D,B,A,A,A,10.639135627965677
C,D,B,A,B,C,26.733361965326356
C,D,B,A,C,B,10.661013754752029
C,D,B,B,B,B,15.371947666015265
C,D,B,C,B,C,26.967392817286715
C,D,B,D,A,B,17.26108502245597
C,D,B,D,B,B,11.077985651272463
C,D,B,D,C,A,-1.5163022874009193
C,D,B,E,B,A,4.2375970976731
C,D,C,A,A,A,14.597234131155531
C,D,C,A,A,C,40.55771105894911
C,D,C,A,B,A,3.4853528020527706
C,D,C,A,C,A,-0.9945371362301532
C,D,C,A,C,B,11.170009866083735
C,D,C,B,A,B,10.150738401053797
C,D,C,C,B,B,3.056880767032758
C,D,C,C,C,A,-15.71455213672054
C,D,C,D,A,A,12.971249095124083
C,D,C,D,A,B,21.149286217313264
C,D,C,D,A,C,38.93420261389329
C,D,C,D,B,A,3.850876566792044
C,D,C,E,A,B,23.786272589024435
C,D,C,E,A,C,37.89854743756771
C,D,C,E,A,D,40.840961244709796
C,D,C,E,B,B,16.432549277658104
C,D,C,E,B,C,28.926696901216705
C,D,C,E,C,B,13.497547605162824
C,D,D,A,A,A,14.691403938897624
C,D,D,A,A,B,21.177019592805443
C,D,D,A,A,C,42.59120593449274
C,D,D,A,A,D,45.08698664967506
C,D,D,A,B,B,11.636767871149994
C,D,D,A,B,C,28.045769935527147
C,D,D,C,A,B,22.707314375619035
C,D,D,C,B,A,6.436015742525559
C,D,D,C,B,C,30.11782843207513
C,D,D,C,C,C,25.76100363025936
C,D,D,D,A,A,13.135426376755511
C,D,D,D,A,B,18.87557087896998
C,D,D,D,A,C,40.34296410221145
C,D,D,D,B,B,10.95211083261061
C,D,D,D,B,C,27.893908228980184
C,D,D,E,A,A,19.363223525753163
C,D,D,E,A,B,27.170014146745583
C,D,D,E,A,D,44.15774490537087
C,D,D,E,B,B,20.23638855881316
C,D,D,E,C,B,16.818541784183953
C,D,E,A,A,A,11.428663023141052
C,D,E,A,A,B,20.457138087954704
C,D,E,A,A,C,42.72376300298161
C,D,E,A,B,B,14.09752183848904
C,D,E,A,B,C,28.938918725622234
C,D,E,A,B,D,30.996356022811014
C,D,E,A,C,B,10.727672405296751
C,D,E,A,C,C,24.22984896991282
C,D,E,C,A,A,13.948794950851365
C,D,E,C,B,A,7.149118133254914
C,D,E,C,B,B,18.82485765042618
C,D,E,C,B,C,33.453303548019164
C,D,E,C,C,B,15.659278726166335
C,D,E,D,A,A,17.225707170331123
C,D,E,D,A,B,28.28761700339292
C,D,E,D,B,C,32.19729171308292
C,D,E,D,C,B,16.01175823200297
C,D,E,D,C,C,27.972843710446828
C,D,E,E,A,A,15.230473135720686
C,D,E,E,A,B,28.95622772430938
C,D,E,E,B,B,28.067179638293606
C,D,E,E,B,C,36.98628829445189
C,D,E,E,B,D,38.78760638824295
